date,EPU_CAN,IP_CAN,10YS_CAN,INF_YoY_CAN,EX_CAN,IM_CAN,RECESS_CAN,GDP_CAN,GDPC_CAN,EXR_CAN,CCI_CAN,UNEMP_CAN,INF_CAN,EPU_GER,IP_GER,INF_YoY_GER,UNEMP_GER,IM_GER,EX_GER,RECESS_GER,GDP_GER,GDPC_GER,10YS_GER,EXR_GER,INF_GER,EPU_JAP,IP_JAP,INF_YoY_JAP,UNEMP_JAP,EX_JAP,RECESS_JAP,GDP_JAP,GDPC_JAP,10YS_JAP,IM_JAP,EXR_JAP,INF_JAP,EPU_USA,IP_USA,YS_USA,INF_YoY_USA,UNEMP_USA,EX_USA,IM_USA,RECESS_USA,GDP_USA,GDPC_USA,CCI_USA,INF_USA,EPU_MEX,IP_MEX,INF_YoY_MEX,GDP_MEX,2YS_MEX,1OYS_MEX,EXR_MEX,UNEMP_MEX,GDPC_MEX,IM_MEX,EX_MEX,RECESS_MEX,INF_MEX,EPU_CHI,IP_CHI,INF_CHI,IM_CHI,EX_CHI,RECESS_CHI,10YS_CHI,EXR_CHI,UNEMP_CHI,GDPC_CHI,GDP_CHI,Unnamed: 0,CCI_CHI,CCI_GER,CCI_JAP,CCI_MEX,YS_CAN,YS_MEX,YS_JAP,YS_CHI,YS_GER
2006-10-01,54.64143,97.58928,4.024168755221386,,151004.3,140622.8,0.0,450207.0,,1.1285380952380952,101.160632319529,6.3,1.0,54.06163,,,5.13770679942035,214043.291127054,279579500000.0,0.0,6527.63,,3.79,,1.0,66.68914,,,,,0.0,,,1.71,80332.7,118.60904761904762,0.4,42.94,99.1229,-0.07,,4.4,1656.573,2332.033,0.0,16561.866,55216.0,93.6,1.3050000000000002,0.3377808,93.5988081974584,,4990.8565,7.5,8.4,,3.749689,,1561430.75,1327450.25,0.0,4.292,74.12514,114.7,,,,0.0,3.33,7.8792,,,,561.0,100.5404,99.65824,101.6546,103.755,0.0266666666666699,0.9000000000000004,0.9910000000000002,,0.178717
2006-10-01,54.64143,97.58928,4.024168755221386,,151004.3,140622.8,0.0,450207.0,,1.1285380952380952,101.160632319529,6.3,1.0,54.06163,,,5.13770679942035,214043.291127054,279579500000.0,0.0,6527.63,,3.79,,1.0,66.68914,,,,,0.0,,,1.71,80332.7,118.60904761904762,0.4,42.94,99.1229,-0.07,,4.4,1656.573,2332.033,0.0,16561.866,55216.0,93.6,1.3050000000000002,0.3377808,93.5988081974584,,4990.8565,7.5,8.4,,3.749689,,1561430.75,1327450.25,0.0,4.292,74.12514,114.7,,,,0.0,3.33,7.8792,,,,561.0,100.5404,99.65824,101.6546,103.755,0.0266666666666699,0.9000000000000004,0.9910000000000002,,0.174349
2006-10-01,54.64143,97.58928,4.024168755221386,,151004.3,140622.8,0.0,450207.0,,1.1285380952380952,101.160632319529,6.3,1.0,54.06163,,,5.13770679942035,214043.291127054,279579500000.0,0.0,6527.63,,3.79,,1.0,66.68914,,,,,0.0,,,1.71,80332.7,118.60904761904762,0.4,42.94,99.1229,-0.07,,4.4,1656.573,2332.033,0.0,16561.866,55216.0,93.6,1.3050000000000002,0.3377808,93.5988081974584,,4990.8565,7.5,8.4,,3.749689,,1561430.75,1327450.25,0.0,4.292,74.12514,114.7,,,,0.0,3.33,7.8792,,,,561.0,100.5404,99.65824,101.6546,103.755,0.0266666666666699,0.9000000000000004,0.9910000000000002,,0.177431
2006-10-01,54.64143,97.58928,4.024168755221386,,151004.3,140622.8,0.0,450207.0,,1.1285380952380952,101.160632319529,6.3,1.0,54.06163,,,5.13770679942035,214043.291127054,279579500000.0,0.0,6527.63,,3.79,,1.0,66.68914,,,,,0.0,,,1.71,80332.7,118.60904761904762,0.4,42.94,99.1229,-0.07,,4.4,1656.573,2332.033,0.0,16561.866,55216.0,93.6,1.3050000000000002,0.3377808,93.5988081974584,,4990.8565,7.5,8.4,,3.749689,,1561430.75,1327450.25,0.0,4.292,74.12514,114.7,,,,0.0,3.33,7.8792,,,,561.0,100.5404,99.65824,101.6546,103.755,0.0266666666666699,0.9000000000000004,0.9910000000000002,,0.189312
2006-11-01,80.30291,97.5117,,,,,0.0,,,1.1358809523809523,101.237842575494,6.5,1.4,71.95194,,,,,,0.0,,,3.71,,1.4,72.09009,,,,,0.0,,,1.645,,117.3204761904762,0.3,50.22,99.0963,-0.15,,4.5,,,0.0,,,92.1,1.974,,93.8461569599811,,,7.28,7.88,,3.792174,,,,0.0,4.09,43.8959,114.9,,,,0.0,3.33,7.8436,,,,562.0,100.6769,99.74297,101.7722,103.4211,0.0995238095238102,0.5999999999999996,0.8779999999999999,0.7035,0.066827
2006-11-01,80.30291,97.5117,,,,,0.0,,,1.1358809523809523,101.237842575494,6.5,1.4,71.95194,,,,,,0.0,,,3.71,,1.4,72.09009,,,,,0.0,,,1.645,,117.3204761904762,0.3,50.22,99.0963,-0.15,,4.5,,,0.0,,,92.1,1.974,,93.8461569599811,,,7.28,7.88,,3.792174,,,,0.0,4.09,43.8959,114.9,,,,0.0,3.33,7.8436,,,,562.0,100.6769,99.74297,101.7722,103.4211,0.0995238095238102,0.5999999999999996,0.8779999999999999,0.7035,0.053127
2006-11-01,80.30291,97.5117,,,,,0.0,,,1.1358809523809523,101.237842575494,6.5,1.4,71.95194,,,,,,0.0,,,3.71,,1.4,72.09009,,,,,0.0,,,1.645,,117.3204761904762,0.3,50.22,99.0963,-0.15,,4.5,,,0.0,,,92.1,1.974,,93.8461569599811,,,7.28,7.88,,3.792174,,,,0.0,4.09,43.8959,114.9,,,,0.0,3.33,7.8436,,,,562.0,100.6769,99.74297,101.7722,103.4211,0.0995238095238102,0.5999999999999996,0.8779999999999999,0.7035,0.081568
2006-11-01,80.30291,97.5117,,,,,0.0,,,1.1358809523809523,101.237842575494,6.5,1.4,71.95194,,,,,,0.0,,,3.71,,1.4,72.09009,,,,,0.0,,,1.645,,117.3204761904762,0.3,50.22,99.0963,-0.15,,4.5,,,0.0,,,92.1,1.974,,93.8461569599811,,,7.28,7.88,,3.792174,,,,0.0,4.09,43.8959,114.9,,,,0.0,3.33,7.8436,,,,562.0,100.6769,99.74297,101.7722,103.4211,0.0995238095238102,0.5999999999999996,0.8779999999999999,0.7035,0.075727
2006-11-01,80.30291,97.5117,,,,,0.0,,,1.1358809523809523,101.237842575494,6.5,1.4,71.95194,,,,,,0.0,,,3.71,,1.4,72.09009,,,,,0.0,,,1.645,,117.3204761904762,0.3,50.22,99.0963,-0.15,,4.5,,,0.0,,,92.1,1.974,,93.8461569599811,,,7.28,7.88,,3.792174,,,,0.0,4.09,43.8959,114.9,,,,0.0,3.33,7.8436,,,,562.0,100.6769,99.74297,101.7722,103.4211,0.0995238095238102,0.5999999999999996,0.8779999999999999,0.7035,0.06272
2006-11-01,80.30291,97.5117,,,,,0.0,,,1.1358809523809523,101.237842575494,6.5,1.4,71.95194,,,,,,0.0,,,3.71,,1.4,72.09009,,,,,0.0,,,1.645,,117.3204761904762,0.3,50.22,99.0963,-0.15,,4.5,,,0.0,,,92.1,1.974,,93.8461569599811,,,7.28,7.88,,3.792174,,,,0.0,4.09,43.8959,114.9,,,,0.0,3.33,7.8436,,,,562.0,100.6769,99.74297,101.7722,103.4211,0.0995238095238102,0.5999999999999996,0.8779999999999999,0.7035,0.060909
2006-11-01,80.30291,97.5117,,,,,0.0,,,1.1358809523809523,101.237842575494,6.5,1.4,71.95194,,,,,,0.0,,,3.71,,1.4,72.09009,,,,,0.0,,,1.645,,117.3204761904762,0.3,50.22,99.0963,-0.15,,4.5,,,0.0,,,92.1,1.974,,93.8461569599811,,,7.28,7.88,,3.792174,,,,0.0,4.09,43.8959,114.9,,,,0.0,3.33,7.8436,,,,562.0,100.6769,99.74297,101.7722,103.4211,0.0995238095238102,0.5999999999999996,0.8779999999999999,0.7035,0.072557
2006-11-01,80.30291,97.5117,,,,,0.0,,,1.1358809523809523,101.237842575494,6.5,1.4,71.95194,,,,,,0.0,,,3.71,,1.4,72.09009,,,,,0.0,,,1.645,,117.3204761904762,0.3,50.22,99.0963,-0.15,,4.5,,,0.0,,,92.1,1.974,,93.8461569599811,,,7.28,7.88,,3.792174,,,,0.0,4.09,43.8959,114.9,,,,0.0,3.33,7.8436,,,,562.0,100.6769,99.74297,101.7722,103.4211,0.0995238095238102,0.5999999999999996,0.8779999999999999,0.7035,0.053955
2006-11-01,80.30291,97.5117,,,,,0.0,,,1.1358809523809523,101.237842575494,6.5,1.4,71.95194,,,,,,0.0,,,3.71,,1.4,72.09009,,,,,0.0,,,1.645,,117.3204761904762,0.3,50.22,99.0963,-0.15,,4.5,,,0.0,,,92.1,1.974,,93.8461569599811,,,7.28,7.88,,3.792174,,,,0.0,4.09,43.8959,114.9,,,,0.0,3.33,7.8436,,,,562.0,100.6769,99.74297,101.7722,103.4211,0.0995238095238102,0.5999999999999996,0.8779999999999999,0.7035,0.065771
2006-11-01,80.30291,97.5117,,,,,0.0,,,1.1358809523809523,101.237842575494,6.5,1.4,71.95194,,,,,,0.0,,,3.71,,1.4,72.09009,,,,,0.0,,,1.645,,117.3204761904762,0.3,50.22,99.0963,-0.15,,4.5,,,0.0,,,92.1,1.974,,93.8461569599811,,,7.28,7.88,,3.792174,,,,0.0,4.09,43.8959,114.9,,,,0.0,3.33,7.8436,,,,562.0,100.6769,99.74297,101.7722,103.4211,0.0995238095238102,0.5999999999999996,0.8779999999999999,0.7035,0.048091
2006-11-01,80.30291,97.5117,,,,,0.0,,,1.1358809523809523,101.237842575494,6.5,1.4,71.95194,,,,,,0.0,,,3.71,,1.4,72.09009,,,,,0.0,,,1.645,,117.3204761904762,0.3,50.22,99.0963,-0.15,,4.5,,,0.0,,,92.1,1.974,,93.8461569599811,,,7.28,7.88,,3.792174,,,,0.0,4.09,43.8959,114.9,,,,0.0,3.33,7.8436,,,,562.0,100.6769,99.74297,101.7722,103.4211,0.0995238095238102,0.5999999999999996,0.8779999999999999,0.7035,0.072427
2006-11-01,80.30291,97.5117,,,,,0.0,,,1.1358809523809523,101.237842575494,6.5,1.4,71.95194,,,,,,0.0,,,3.71,,1.4,72.09009,,,,,0.0,,,1.645,,117.3204761904762,0.3,50.22,99.0963,-0.15,,4.5,,,0.0,,,92.1,1.974,,93.8461569599811,,,7.28,7.88,,3.792174,,,,0.0,4.09,43.8959,114.9,,,,0.0,3.33,7.8436,,,,562.0,100.6769,99.74297,101.7722,103.4211,0.0995238095238102,0.5999999999999996,0.8779999999999999,0.7035,0.05143
2006-11-01,80.30291,97.5117,,,,,0.0,,,1.1358809523809523,101.237842575494,6.5,1.4,71.95194,,,,,,0.0,,,3.71,,1.4,72.09009,,,,,0.0,,,1.645,,117.3204761904762,0.3,50.22,99.0963,-0.15,,4.5,,,0.0,,,92.1,1.974,,93.8461569599811,,,7.28,7.88,,3.792174,,,,0.0,4.09,43.8959,114.9,,,,0.0,3.33,7.8436,,,,562.0,100.6769,99.74297,101.7722,103.4211,0.0995238095238102,0.5999999999999996,0.8779999999999999,0.7035,0.090522
2006-11-01,80.30291,97.5117,,,,,0.0,,,1.1358809523809523,101.237842575494,6.5,1.4,71.95194,,,,,,0.0,,,3.71,,1.4,72.09009,,,,,0.0,,,1.645,,117.3204761904762,0.3,50.22,99.0963,-0.15,,4.5,,,0.0,,,92.1,1.974,,93.8461569599811,,,7.28,7.88,,3.792174,,,,0.0,4.09,43.8959,114.9,,,,0.0,3.33,7.8436,,,,562.0,100.6769,99.74297,101.7722,103.4211,0.0995238095238102,0.5999999999999996,0.8779999999999999,0.7035,0.089251
2006-11-01,80.30291,97.5117,,,,,0.0,,,1.1358809523809523,101.237842575494,6.5,1.4,71.95194,,,,,,0.0,,,3.71,,1.4,72.09009,,,,,0.0,,,1.645,,117.3204761904762,0.3,50.22,99.0963,-0.15,,4.5,,,0.0,,,92.1,1.974,,93.8461569599811,,,7.28,7.88,,3.792174,,,,0.0,4.09,43.8959,114.9,,,,0.0,3.33,7.8436,,,,562.0,100.6769,99.74297,101.7722,103.4211,0.0995238095238102,0.5999999999999996,0.8779999999999999,0.7035,0.085236
2006-11-01,80.30291,97.5117,,,,,0.0,,,1.1358809523809523,101.237842575494,6.5,1.4,71.95194,,,,,,0.0,,,3.71,,1.4,72.09009,,,,,0.0,,,1.645,,117.3204761904762,0.3,50.22,99.0963,-0.15,,4.5,,,0.0,,,92.1,1.974,,93.8461569599811,,,7.28,7.88,,3.792174,,,,0.0,4.09,43.8959,114.9,,,,0.0,3.33,7.8436,,,,562.0,100.6769,99.74297,101.7722,103.4211,0.0995238095238102,0.5999999999999996,0.8779999999999999,0.7035,0.058511
2006-11-01,80.30291,97.5117,,,,,0.0,,,1.1358809523809523,101.237842575494,6.5,1.4,71.95194,,,,,,0.0,,,3.71,,1.4,72.09009,,,,,0.0,,,1.645,,117.3204761904762,0.3,50.22,99.0963,-0.15,,4.5,,,0.0,,,92.1,1.974,,93.8461569599811,,,7.28,7.88,,3.792174,,,,0.0,4.09,43.8959,114.9,,,,0.0,3.33,7.8436,,,,562.0,100.6769,99.74297,101.7722,103.4211,0.0995238095238102,0.5999999999999996,0.8779999999999999,0.7035,0.108494
2006-11-01,80.30291,97.5117,,,,,0.0,,,1.1358809523809523,101.237842575494,6.5,1.4,71.95194,,,,,,0.0,,,3.71,,1.4,72.09009,,,,,0.0,,,1.645,,117.3204761904762,0.3,50.22,99.0963,-0.15,,4.5,,,0.0,,,92.1,1.974,,93.8461569599811,,,7.28,7.88,,3.792174,,,,0.0,4.09,43.8959,114.9,,,,0.0,3.33,7.8436,,,,562.0,100.6769,99.74297,101.7722,103.4211,0.0995238095238102,0.5999999999999996,0.8779999999999999,0.7035,0.036862
2006-11-01,80.30291,97.5117,,,,,0.0,,,1.1358809523809523,101.237842575494,6.5,1.4,71.95194,,,,,,0.0,,,3.71,,1.4,72.09009,,,,,0.0,,,1.645,,117.3204761904762,0.3,50.22,99.0963,-0.15,,4.5,,,0.0,,,92.1,1.974,,93.8461569599811,,,7.28,7.88,,3.792174,,,,0.0,4.09,43.8959,114.9,,,,0.0,3.33,7.8436,,,,562.0,100.6769,99.74297,101.7722,103.4211,0.0995238095238102,0.5999999999999996,0.8779999999999999,0.7035,0.055525
2006-11-01,80.30291,97.5117,,,,,0.0,,,1.1358809523809523,101.237842575494,6.5,1.4,71.95194,,,,,,0.0,,,3.71,,1.4,72.09009,,,,,0.0,,,1.645,,117.3204761904762,0.3,50.22,99.0963,-0.15,,4.5,,,0.0,,,92.1,1.974,,93.8461569599811,,,7.28,7.88,,3.792174,,,,0.0,4.09,43.8959,114.9,,,,0.0,3.33,7.8436,,,,562.0,100.6769,99.74297,101.7722,103.4211,0.0995238095238102,0.5999999999999996,0.8779999999999999,0.7035,0.060259
2006-11-01,80.30291,97.5117,,,,,0.0,,,1.1358809523809523,101.237842575494,6.5,1.4,71.95194,,,,,,0.0,,,3.71,,1.4,72.09009,,,,,0.0,,,1.645,,117.3204761904762,0.3,50.22,99.0963,-0.15,,4.5,,,0.0,,,92.1,1.974,,93.8461569599811,,,7.28,7.88,,3.792174,,,,0.0,4.09,43.8959,114.9,,,,0.0,3.33,7.8436,,,,562.0,100.6769,99.74297,101.7722,103.4211,0.0995238095238102,0.5999999999999996,0.8779999999999999,0.7035,0.048195
2006-11-01,80.30291,97.5117,,,,,0.0,,,1.1358809523809523,101.237842575494,6.5,1.4,71.95194,,,,,,0.0,,,3.71,,1.4,72.09009,,,,,0.0,,,1.645,,117.3204761904762,0.3,50.22,99.0963,-0.15,,4.5,,,0.0,,,92.1,1.974,,93.8461569599811,,,7.28,7.88,,3.792174,,,,0.0,4.09,43.8959,114.9,,,,0.0,3.33,7.8436,,,,562.0,100.6769,99.74297,101.7722,103.4211,0.0995238095238102,0.5999999999999996,0.8779999999999999,0.7035,0.052574
2006-12-01,44.75126,98.51159,,,,,0.0,,,1.153235,101.420084997835,6.3,1.7000000000000002,84.13799,,,,,,0.0,,,3.77,,1.4,87.75437,,,,,0.0,,,1.675,,117.322,0.3,38.21,100.1125,-0.11,,4.4,,,0.0,,,91.7,2.541,,92.8686043329687,,,7.27,7.56,,3.871439,,,,0.0,4.053,67.67839,114.7,,,,0.0,3.33,7.8087,,,,563.0,100.7567,99.93334,101.7794,102.9537,-0.013684210526319,0.29,0.8200000000000001,0.7205999999999997,0.036845
2006-12-01,44.75126,98.51159,,,,,0.0,,,1.153235,101.420084997835,6.3,1.7000000000000002,84.13799,,,,,,0.0,,,3.77,,1.4,87.75437,,,,,0.0,,,1.675,,117.322,0.3,38.21,100.1125,-0.11,,4.4,,,0.0,,,91.7,2.541,,92.8686043329687,,,7.27,7.56,,3.871439,,,,0.0,4.053,67.67839,114.7,,,,0.0,3.33,7.8087,,,,563.0,100.7567,99.93334,101.7794,102.9537,-0.013684210526319,0.29,0.8200000000000001,0.7205999999999997,0.089523
2006-12-01,44.75126,98.51159,,,,,0.0,,,1.153235,101.420084997835,6.3,1.7000000000000002,84.13799,,,,,,0.0,,,3.77,,1.4,87.75437,,,,,0.0,,,1.675,,117.322,0.3,38.21,100.1125,-0.11,,4.4,,,0.0,,,91.7,2.541,,92.8686043329687,,,7.27,7.56,,3.871439,,,,0.0,4.053,67.67839,114.7,,,,0.0,3.33,7.8087,,,,563.0,100.7567,99.93334,101.7794,102.9537,-0.013684210526319,0.29,0.8200000000000001,0.7205999999999997,0.083007
2006-12-01,44.75126,98.51159,,,,,0.0,,,1.153235,101.420084997835,6.3,1.7000000000000002,84.13799,,,,,,0.0,,,3.77,,1.4,87.75437,,,,,0.0,,,1.675,,117.322,0.3,38.21,100.1125,-0.11,,4.4,,,0.0,,,91.7,2.541,,92.8686043329687,,,7.27,7.56,,3.871439,,,,0.0,4.053,67.67839,114.7,,,,0.0,3.33,7.8087,,,,563.0,100.7567,99.93334,101.7794,102.9537,-0.013684210526319,0.29,0.8200000000000001,0.7205999999999997,0.056062
2006-12-01,44.75126,98.51159,,,,,0.0,,,1.153235,101.420084997835,6.3,1.7000000000000002,84.13799,,,,,,0.0,,,3.77,,1.4,87.75437,,,,,0.0,,,1.675,,117.322,0.3,38.21,100.1125,-0.11,,4.4,,,0.0,,,91.7,2.541,,92.8686043329687,,,7.27,7.56,,3.871439,,,,0.0,4.053,67.67839,114.7,,,,0.0,3.33,7.8087,,,,563.0,100.7567,99.93334,101.7794,102.9537,-0.013684210526319,0.29,0.8200000000000001,0.7205999999999997,0.060188
2006-12-01,44.75126,98.51159,,,,,0.0,,,1.153235,101.420084997835,6.3,1.7000000000000002,84.13799,,,,,,0.0,,,3.77,,1.4,87.75437,,,,,0.0,,,1.675,,117.322,0.3,38.21,100.1125,-0.11,,4.4,,,0.0,,,91.7,2.541,,92.8686043329687,,,7.27,7.56,,3.871439,,,,0.0,4.053,67.67839,114.7,,,,0.0,3.33,7.8087,,,,563.0,100.7567,99.93334,101.7794,102.9537,-0.013684210526319,0.29,0.8200000000000001,0.7205999999999997,0.067721
2006-12-01,44.75126,98.51159,,,,,0.0,,,1.153235,101.420084997835,6.3,1.7000000000000002,84.13799,,,,,,0.0,,,3.77,,1.4,87.75437,,,,,0.0,,,1.675,,117.322,0.3,38.21,100.1125,-0.11,,4.4,,,0.0,,,91.7,2.541,,92.8686043329687,,,7.27,7.56,,3.871439,,,,0.0,4.053,67.67839,114.7,,,,0.0,3.33,7.8087,,,,563.0,100.7567,99.93334,101.7794,102.9537,-0.013684210526319,0.29,0.8200000000000001,0.7205999999999997,0.06658
2006-12-01,44.75126,98.51159,,,,,0.0,,,1.153235,101.420084997835,6.3,1.7000000000000002,84.13799,,,,,,0.0,,,3.77,,1.4,87.75437,,,,,0.0,,,1.675,,117.322,0.3,38.21,100.1125,-0.11,,4.4,,,0.0,,,91.7,2.541,,92.8686043329687,,,7.27,7.56,,3.871439,,,,0.0,4.053,67.67839,114.7,,,,0.0,3.33,7.8087,,,,563.0,100.7567,99.93334,101.7794,102.9537,-0.013684210526319,0.29,0.8200000000000001,0.7205999999999997,0.063197
2006-12-01,44.75126,98.51159,,,,,0.0,,,1.153235,101.420084997835,6.3,1.7000000000000002,84.13799,,,,,,0.0,,,3.77,,1.4,87.75437,,,,,0.0,,,1.675,,117.322,0.3,38.21,100.1125,-0.11,,4.4,,,0.0,,,91.7,2.541,,92.8686043329687,,,7.27,7.56,,3.871439,,,,0.0,4.053,67.67839,114.7,,,,0.0,3.33,7.8087,,,,563.0,100.7567,99.93334,101.7794,102.9537,-0.013684210526319,0.29,0.8200000000000001,0.7205999999999997,0.047081
2006-12-01,44.75126,98.51159,,,,,0.0,,,1.153235,101.420084997835,6.3,1.7000000000000002,84.13799,,,,,,0.0,,,3.77,,1.4,87.75437,,,,,0.0,,,1.675,,117.322,0.3,38.21,100.1125,-0.11,,4.4,,,0.0,,,91.7,2.541,,92.8686043329687,,,7.27,7.56,,3.871439,,,,0.0,4.053,67.67839,114.7,,,,0.0,3.33,7.8087,,,,563.0,100.7567,99.93334,101.7794,102.9537,-0.013684210526319,0.29,0.8200000000000001,0.7205999999999997,0.034589
2006-12-01,44.75126,98.51159,,,,,0.0,,,1.153235,101.420084997835,6.3,1.7000000000000002,84.13799,,,,,,0.0,,,3.77,,1.4,87.75437,,,,,0.0,,,1.675,,117.322,0.3,38.21,100.1125,-0.11,,4.4,,,0.0,,,91.7,2.541,,92.8686043329687,,,7.27,7.56,,3.871439,,,,0.0,4.053,67.67839,114.7,,,,0.0,3.33,7.8087,,,,563.0,100.7567,99.93334,101.7794,102.9537,-0.013684210526319,0.29,0.8200000000000001,0.7205999999999997,0.035552
2006-12-01,44.75126,98.51159,,,,,0.0,,,1.153235,101.420084997835,6.3,1.7000000000000002,84.13799,,,,,,0.0,,,3.77,,1.4,87.75437,,,,,0.0,,,1.675,,117.322,0.3,38.21,100.1125,-0.11,,4.4,,,0.0,,,91.7,2.541,,92.8686043329687,,,7.27,7.56,,3.871439,,,,0.0,4.053,67.67839,114.7,,,,0.0,3.33,7.8087,,,,563.0,100.7567,99.93334,101.7794,102.9537,-0.013684210526319,0.29,0.8200000000000001,0.7205999999999997,0.04328
2006-12-01,44.75126,98.51159,,,,,0.0,,,1.153235,101.420084997835,6.3,1.7000000000000002,84.13799,,,,,,0.0,,,3.77,,1.4,87.75437,,,,,0.0,,,1.675,,117.322,0.3,38.21,100.1125,-0.11,,4.4,,,0.0,,,91.7,2.541,,92.8686043329687,,,7.27,7.56,,3.871439,,,,0.0,4.053,67.67839,114.7,,,,0.0,3.33,7.8087,,,,563.0,100.7567,99.93334,101.7794,102.9537,-0.013684210526319,0.29,0.8200000000000001,0.7205999999999997,0.043308
2006-12-01,44.75126,98.51159,,,,,0.0,,,1.153235,101.420084997835,6.3,1.7000000000000002,84.13799,,,,,,0.0,,,3.77,,1.4,87.75437,,,,,0.0,,,1.675,,117.322,0.3,38.21,100.1125,-0.11,,4.4,,,0.0,,,91.7,2.541,,92.8686043329687,,,7.27,7.56,,3.871439,,,,0.0,4.053,67.67839,114.7,,,,0.0,3.33,7.8087,,,,563.0,100.7567,99.93334,101.7794,102.9537,-0.013684210526319,0.29,0.8200000000000001,0.7205999999999997,0.051897
2006-12-01,44.75126,98.51159,,,,,0.0,,,1.153235,101.420084997835,6.3,1.7000000000000002,84.13799,,,,,,0.0,,,3.77,,1.4,87.75437,,,,,0.0,,,1.675,,117.322,0.3,38.21,100.1125,-0.11,,4.4,,,0.0,,,91.7,2.541,,92.8686043329687,,,7.27,7.56,,3.871439,,,,0.0,4.053,67.67839,114.7,,,,0.0,3.33,7.8087,,,,563.0,100.7567,99.93334,101.7794,102.9537,-0.013684210526319,0.29,0.8200000000000001,0.7205999999999997,0.065548
2006-12-01,44.75126,98.51159,,,,,0.0,,,1.153235,101.420084997835,6.3,1.7000000000000002,84.13799,,,,,,0.0,,,3.77,,1.4,87.75437,,,,,0.0,,,1.675,,117.322,0.3,38.21,100.1125,-0.11,,4.4,,,0.0,,,91.7,2.541,,92.8686043329687,,,7.27,7.56,,3.871439,,,,0.0,4.053,67.67839,114.7,,,,0.0,3.33,7.8087,,,,563.0,100.7567,99.93334,101.7794,102.9537,-0.013684210526319,0.29,0.8200000000000001,0.7205999999999997,0.074431
2006-12-01,44.75126,98.51159,,,,,0.0,,,1.153235,101.420084997835,6.3,1.7000000000000002,84.13799,,,,,,0.0,,,3.77,,1.4,87.75437,,,,,0.0,,,1.675,,117.322,0.3,38.21,100.1125,-0.11,,4.4,,,0.0,,,91.7,2.541,,92.8686043329687,,,7.27,7.56,,3.871439,,,,0.0,4.053,67.67839,114.7,,,,0.0,3.33,7.8087,,,,563.0,100.7567,99.93334,101.7794,102.9537,-0.013684210526319,0.29,0.8200000000000001,0.7205999999999997,0.094482
2006-12-01,44.75126,98.51159,,,,,0.0,,,1.153235,101.420084997835,6.3,1.7000000000000002,84.13799,,,,,,0.0,,,3.77,,1.4,87.75437,,,,,0.0,,,1.675,,117.322,0.3,38.21,100.1125,-0.11,,4.4,,,0.0,,,91.7,2.541,,92.8686043329687,,,7.27,7.56,,3.871439,,,,0.0,4.053,67.67839,114.7,,,,0.0,3.33,7.8087,,,,563.0,100.7567,99.93334,101.7794,102.9537,-0.013684210526319,0.29,0.8200000000000001,0.7205999999999997,0.067569
2006-12-01,44.75126,98.51159,,,,,0.0,,,1.153235,101.420084997835,6.3,1.7000000000000002,84.13799,,,,,,0.0,,,3.77,,1.4,87.75437,,,,,0.0,,,1.675,,117.322,0.3,38.21,100.1125,-0.11,,4.4,,,0.0,,,91.7,2.541,,92.8686043329687,,,7.27,7.56,,3.871439,,,,0.0,4.053,67.67839,114.7,,,,0.0,3.33,7.8087,,,,563.0,100.7567,99.93334,101.7794,102.9537,-0.013684210526319,0.29,0.8200000000000001,0.7205999999999997,0.025968
2007-01-01,53.39283,98.08437,4.095075757575757,2.13838399266837,152524.3,143677.0,0.0,453080.3,40973.0,1.1762619047619047,101.586051535336,6.4,1.1,74.49567,98.550265,2.29834400700951,4.68672586939848,216078.135799941,277627100000.0,0.0,6536.226,38036.0,4.02,0.729672399984083,1.7000000000000002,91.80017,116.9454,0.060039454498669,4.033333,2947.4,0.0,526713.8,35392.0,1.695,80963.8,120.44714285714284,0.0,56.95,99.7546,-0.12,2.85267248150138,4.6,1689.392,2365.98,0.0,16611.69,55260.0,96.9,2.076,0.2182215,93.0567892541225,3.96684905458235,5025.593,7.46,7.43,10.9282,3.750536,9877.69532644737,1600384.625,1335892.5,0.0,3.981,80.17084,,4.81676767378834,6274536.42519824,9101610.06240965,0.0,3.33,7.7776,4.35,2693.95873160283,5691.9866933107305,564.0,100.6929,100.1651,101.8425,102.4586,0.0218181818181806,-0.0300000000000002,0.969,,0.120295
2007-01-01,53.39283,98.08437,4.095075757575757,2.13838399266837,152524.3,143677.0,0.0,453080.3,40973.0,1.1762619047619047,101.586051535336,6.4,1.1,74.49567,98.550265,2.29834400700951,4.68672586939848,216078.135799941,277627100000.0,0.0,6536.226,38036.0,4.02,0.729672399984083,1.7000000000000002,91.80017,116.9454,0.060039454498669,4.033333,2947.4,0.0,526713.8,35392.0,1.695,80963.8,120.44714285714284,0.0,56.95,99.7546,-0.12,2.85267248150138,4.6,1689.392,2365.98,0.0,16611.69,55260.0,96.9,2.076,0.2182215,93.0567892541225,3.96684905458235,5025.593,7.46,7.43,10.9282,3.750536,9877.69532644737,1600384.625,1335892.5,0.0,3.981,80.17084,,4.81676767378834,6274536.42519824,9101610.06240965,0.0,3.33,7.7776,4.35,2693.95873160283,5691.9866933107305,564.0,100.6929,100.1651,101.8425,102.4586,0.0218181818181806,-0.0300000000000002,0.969,,0.115065
