date,country,variable,value
1967-06-01,MEX,CCI_MEX,
1967-07-01,MEX,CCI_MEX,
1967-08-01,MEX,CCI_MEX,
1967-09-01,MEX,CCI_MEX,
1967-10-01,MEX,CCI_MEX,
1967-11-01,MEX,CCI_MEX,
1967-12-01,MEX,CCI_MEX,
1968-01-01,MEX,CCI_MEX,
1968-02-01,MEX,CCI_MEX,
1968-03-01,MEX,CCI_MEX,
1968-04-01,MEX,CCI_MEX,
1968-05-01,MEX,CCI_MEX,
1968-06-01,MEX,CCI_MEX,
1968-07-01,MEX,CCI_MEX,
1968-08-01,MEX,CCI_MEX,
1968-09-01,MEX,CCI_MEX,
1968-10-01,MEX,CCI_MEX,
1968-11-01,MEX,CCI_MEX,
1968-12-01,MEX,CCI_MEX,
1969-01-01,MEX,CCI_MEX,
1969-02-01,MEX,CCI_MEX,
1969-03-01,MEX,CCI_MEX,
1969-04-01,MEX,CCI_MEX,
1969-05-01,MEX,CCI_MEX,
1969-06-01,MEX,CCI_MEX,
1969-07-01,MEX,CCI_MEX,
1969-08-01,MEX,CCI_MEX,
1969-09-01,MEX,CCI_MEX,
1969-10-01,MEX,CCI_MEX,
1969-11-01,MEX,CCI_MEX,
1969-12-01,MEX,CCI_MEX,
1970-01-01,MEX,CCI_MEX,
1970-02-01,MEX,CCI_MEX,
1970-03-01,MEX,CCI_MEX,
1970-04-01,MEX,CCI_MEX,
1970-05-01,MEX,CCI_MEX,
1970-06-01,MEX,CCI_MEX,
1970-07-01,MEX,CCI_MEX,
1970-08-01,MEX,CCI_MEX,
1970-09-01,MEX,CCI_MEX,
1970-10-01,MEX,CCI_MEX,
1970-11-01,MEX,CCI_MEX,
1970-12-01,MEX,CCI_MEX,
1971-01-01,MEX,CCI_MEX,
1971-02-01,MEX,CCI_MEX,
1971-03-01,MEX,CCI_MEX,
1971-04-01,MEX,CCI_MEX,
1971-05-01,MEX,CCI_MEX,
1971-06-01,MEX,CCI_MEX,
1971-07-01,MEX,CCI_MEX,
1971-08-01,MEX,CCI_MEX,
1971-09-01,MEX,CCI_MEX,
1971-10-01,MEX,CCI_MEX,
1971-11-01,MEX,CCI_MEX,
1971-12-01,MEX,CCI_MEX,
1972-01-01,MEX,CCI_MEX,
1972-02-01,MEX,CCI_MEX,
1972-03-01,MEX,CCI_MEX,
1972-04-01,MEX,CCI_MEX,
1972-05-01,MEX,CCI_MEX,
1972-06-01,MEX,CCI_MEX,
1972-07-01,MEX,CCI_MEX,
1972-08-01,MEX,CCI_MEX,
1972-09-01,MEX,CCI_MEX,
1972-10-01,MEX,CCI_MEX,
1972-11-01,MEX,CCI_MEX,
1972-12-01,MEX,CCI_MEX,
1973-01-01,MEX,CCI_MEX,
1973-02-01,MEX,CCI_MEX,
1973-03-01,MEX,CCI_MEX,
1973-04-01,MEX,CCI_MEX,
1973-05-01,MEX,CCI_MEX,
1973-06-01,MEX,CCI_MEX,
1973-07-01,MEX,CCI_MEX,
1973-08-01,MEX,CCI_MEX,
1973-09-01,MEX,CCI_MEX,
1973-10-01,MEX,CCI_MEX,
1973-11-01,MEX,CCI_MEX,
1973-12-01,MEX,CCI_MEX,
1974-01-01,MEX,CCI_MEX,
1974-02-01,MEX,CCI_MEX,
1974-03-01,MEX,CCI_MEX,
1974-04-01,MEX,CCI_MEX,
1974-05-01,MEX,CCI_MEX,
1974-06-01,MEX,CCI_MEX,
1974-07-01,MEX,CCI_MEX,
1974-08-01,MEX,CCI_MEX,
1974-09-01,MEX,CCI_MEX,
1974-10-01,MEX,CCI_MEX,
1974-11-01,MEX,CCI_MEX,
1974-12-01,MEX,CCI_MEX,
1975-01-01,MEX,CCI_MEX,
1975-02-01,MEX,CCI_MEX,
1975-03-01,MEX,CCI_MEX,
1975-04-01,MEX,CCI_MEX,
1975-05-01,MEX,CCI_MEX,
1975-06-01,MEX,CCI_MEX,
1975-07-01,MEX,CCI_MEX,
1975-08-01,MEX,CCI_MEX,
1975-09-01,MEX,CCI_MEX,
1975-10-01,MEX,CCI_MEX,
1975-11-01,MEX,CCI_MEX,
1975-12-01,MEX,CCI_MEX,
1976-01-01,MEX,CCI_MEX,
1976-02-01,MEX,CCI_MEX,
1976-03-01,MEX,CCI_MEX,
1976-04-01,MEX,CCI_MEX,
1976-05-01,MEX,CCI_MEX,
1976-06-01,MEX,CCI_MEX,
1976-07-01,MEX,CCI_MEX,
1976-08-01,MEX,CCI_MEX,
1976-09-01,MEX,CCI_MEX,
1976-10-01,MEX,CCI_MEX,
1976-11-01,MEX,CCI_MEX,
1976-12-01,MEX,CCI_MEX,
1977-01-01,MEX,CCI_MEX,
1977-02-01,MEX,CCI_MEX,
1977-03-01,MEX,CCI_MEX,
1977-04-01,MEX,CCI_MEX,
1977-05-01,MEX,CCI_MEX,
1977-06-01,MEX,CCI_MEX,
1977-07-01,MEX,CCI_MEX,
1977-08-01,MEX,CCI_MEX,
1977-09-01,MEX,CCI_MEX,
1977-10-01,MEX,CCI_MEX,
1977-11-01,MEX,CCI_MEX,
1977-12-01,MEX,CCI_MEX,
1978-01-01,MEX,CCI_MEX,
1978-02-01,MEX,CCI_MEX,
1978-03-01,MEX,CCI_MEX,
1978-04-01,MEX,CCI_MEX,
1978-05-01,MEX,CCI_MEX,
1978-06-01,MEX,CCI_MEX,
1978-07-01,MEX,CCI_MEX,
1978-08-01,MEX,CCI_MEX,
1978-09-01,MEX,CCI_MEX,
1978-10-01,MEX,CCI_MEX,
1978-11-01,MEX,CCI_MEX,
1978-12-01,MEX,CCI_MEX,
1979-01-01,MEX,CCI_MEX,
1979-02-01,MEX,CCI_MEX,
1979-03-01,MEX,CCI_MEX,
1979-04-01,MEX,CCI_MEX,
1979-05-01,MEX,CCI_MEX,
1979-06-01,MEX,CCI_MEX,
1979-07-01,MEX,CCI_MEX,
1979-08-01,MEX,CCI_MEX,
1979-09-01,MEX,CCI_MEX,
1979-10-01,MEX,CCI_MEX,
1979-11-01,MEX,CCI_MEX,
1979-12-01,MEX,CCI_MEX,
1980-01-01,MEX,CCI_MEX,
1980-02-01,MEX,CCI_MEX,
1980-03-01,MEX,CCI_MEX,
1980-04-01,MEX,CCI_MEX,
1980-05-01,MEX,CCI_MEX,
1980-06-01,MEX,CCI_MEX,
1980-07-01,MEX,CCI_MEX,
1980-08-01,MEX,CCI_MEX,
1980-09-01,MEX,CCI_MEX,
1980-10-01,MEX,CCI_MEX,
1980-11-01,MEX,CCI_MEX,
1980-12-01,MEX,CCI_MEX,
1981-01-01,MEX,CCI_MEX,
1981-02-01,MEX,CCI_MEX,
1981-03-01,MEX,CCI_MEX,
1981-04-01,MEX,CCI_MEX,
1981-05-01,MEX,CCI_MEX,
1981-06-01,MEX,CCI_MEX,
1981-07-01,MEX,CCI_MEX,
1981-08-01,MEX,CCI_MEX,
1981-09-01,MEX,CCI_MEX,
1981-10-01,MEX,CCI_MEX,
1981-11-01,MEX,CCI_MEX,
1981-12-01,MEX,CCI_MEX,
1982-01-01,MEX,CCI_MEX,
1982-02-01,MEX,CCI_MEX,
1982-03-01,MEX,CCI_MEX,
1982-04-01,MEX,CCI_MEX,
1982-05-01,MEX,CCI_MEX,
1982-06-01,MEX,CCI_MEX,
1982-07-01,MEX,CCI_MEX,
1982-08-01,MEX,CCI_MEX,
1982-09-01,MEX,CCI_MEX,
1982-10-01,MEX,CCI_MEX,
1982-11-01,MEX,CCI_MEX,
1982-12-01,MEX,CCI_MEX,
1983-01-01,MEX,CCI_MEX,
1983-02-01,MEX,CCI_MEX,
1983-03-01,MEX,CCI_MEX,
1983-04-01,MEX,CCI_MEX,
1983-05-01,MEX,CCI_MEX,
1983-06-01,MEX,CCI_MEX,
1983-07-01,MEX,CCI_MEX,
1983-08-01,MEX,CCI_MEX,
1983-09-01,MEX,CCI_MEX,
1983-10-01,MEX,CCI_MEX,
1983-11-01,MEX,CCI_MEX,
1983-12-01,MEX,CCI_MEX,
1984-01-01,MEX,CCI_MEX,
1984-02-01,MEX,CCI_MEX,
1984-03-01,MEX,CCI_MEX,
1984-04-01,MEX,CCI_MEX,
1984-05-01,MEX,CCI_MEX,
1984-06-01,MEX,CCI_MEX,
1984-07-01,MEX,CCI_MEX,
1984-08-01,MEX,CCI_MEX,
1984-09-01,MEX,CCI_MEX,
1984-10-01,MEX,CCI_MEX,
1984-11-01,MEX,CCI_MEX,
1984-12-01,MEX,CCI_MEX,
1985-01-01,MEX,CCI_MEX,
1985-02-01,MEX,CCI_MEX,
1985-03-01,MEX,CCI_MEX,
1985-04-01,MEX,CCI_MEX,
1985-05-01,MEX,CCI_MEX,
1985-06-01,MEX,CCI_MEX,
1985-07-01,MEX,CCI_MEX,
1985-08-01,MEX,CCI_MEX,
1985-09-01,MEX,CCI_MEX,
1985-10-01,MEX,CCI_MEX,
1985-11-01,MEX,CCI_MEX,
1985-12-01,MEX,CCI_MEX,
1986-01-01,MEX,CCI_MEX,
1986-02-01,MEX,CCI_MEX,
1986-03-01,MEX,CCI_MEX,
1986-04-01,MEX,CCI_MEX,
1986-05-01,MEX,CCI_MEX,
1986-06-01,MEX,CCI_MEX,
1986-07-01,MEX,CCI_MEX,
1986-08-01,MEX,CCI_MEX,
1986-09-01,MEX,CCI_MEX,
1986-10-01,MEX,CCI_MEX,
1986-11-01,MEX,CCI_MEX,
1986-12-01,MEX,CCI_MEX,
1987-01-01,MEX,CCI_MEX,
1987-02-01,MEX,CCI_MEX,
1987-03-01,MEX,CCI_MEX,
1987-04-01,MEX,CCI_MEX,
1987-05-01,MEX,CCI_MEX,
1987-06-01,MEX,CCI_MEX,
1987-07-01,MEX,CCI_MEX,
1987-08-01,MEX,CCI_MEX,
1987-09-01,MEX,CCI_MEX,
1987-10-01,MEX,CCI_MEX,
1987-11-01,MEX,CCI_MEX,
1987-12-01,MEX,CCI_MEX,
1988-01-01,MEX,CCI_MEX,
1988-02-01,MEX,CCI_MEX,
1988-03-01,MEX,CCI_MEX,
1988-04-01,MEX,CCI_MEX,
1988-05-01,MEX,CCI_MEX,
1988-06-01,MEX,CCI_MEX,
1988-07-01,MEX,CCI_MEX,
1988-08-01,MEX,CCI_MEX,
1988-09-01,MEX,CCI_MEX,
1988-10-01,MEX,CCI_MEX,
1988-11-01,MEX,CCI_MEX,
1988-12-01,MEX,CCI_MEX,
1989-01-01,MEX,CCI_MEX,
1989-02-01,MEX,CCI_MEX,
1989-03-01,MEX,CCI_MEX,
1989-04-01,MEX,CCI_MEX,
1989-05-01,MEX,CCI_MEX,
1989-06-01,MEX,CCI_MEX,
1989-07-01,MEX,CCI_MEX,
1989-08-01,MEX,CCI_MEX,
1989-09-01,MEX,CCI_MEX,
1989-10-01,MEX,CCI_MEX,
1989-11-01,MEX,CCI_MEX,
1989-12-01,MEX,CCI_MEX,
1990-01-01,MEX,CCI_MEX,
1990-02-01,MEX,CCI_MEX,
1990-03-01,MEX,CCI_MEX,
1990-04-01,MEX,CCI_MEX,
1990-05-01,MEX,CCI_MEX,
1990-06-01,MEX,CCI_MEX,
1990-07-01,MEX,CCI_MEX,
1990-08-01,MEX,CCI_MEX,
1990-09-01,MEX,CCI_MEX,
1990-10-01,MEX,CCI_MEX,
1990-11-01,MEX,CCI_MEX,
1990-12-01,MEX,CCI_MEX,
1991-01-01,MEX,CCI_MEX,
1991-02-01,MEX,CCI_MEX,
1991-03-01,MEX,CCI_MEX,
1991-04-01,MEX,CCI_MEX,
1991-05-01,MEX,CCI_MEX,
1991-06-01,MEX,CCI_MEX,
1991-07-01,MEX,CCI_MEX,
1991-08-01,MEX,CCI_MEX,
1991-09-01,MEX,CCI_MEX,
1991-10-01,MEX,CCI_MEX,
1991-11-01,MEX,CCI_MEX,
1991-12-01,MEX,CCI_MEX,
1992-01-01,MEX,CCI_MEX,
1992-02-01,MEX,CCI_MEX,
1992-03-01,MEX,CCI_MEX,
1992-04-01,MEX,CCI_MEX,
1992-05-01,MEX,CCI_MEX,
1992-06-01,MEX,CCI_MEX,
1992-07-01,MEX,CCI_MEX,
1992-08-01,MEX,CCI_MEX,
1992-09-01,MEX,CCI_MEX,
1992-10-01,MEX,CCI_MEX,
1992-11-01,MEX,CCI_MEX,
1992-12-01,MEX,CCI_MEX,
1993-01-01,MEX,CCI_MEX,
1993-02-01,MEX,CCI_MEX,
1993-03-01,MEX,CCI_MEX,
1993-04-01,MEX,CCI_MEX,
1993-05-01,MEX,CCI_MEX,
1993-06-01,MEX,CCI_MEX,
1993-07-01,MEX,CCI_MEX,
1993-08-01,MEX,CCI_MEX,
1993-09-01,MEX,CCI_MEX,
1993-10-01,MEX,CCI_MEX,
1993-11-01,MEX,CCI_MEX,
1993-12-01,MEX,CCI_MEX,
1994-01-01,MEX,CCI_MEX,
1994-02-01,MEX,CCI_MEX,
1994-03-01,MEX,CCI_MEX,
1994-04-01,MEX,CCI_MEX,
1994-05-01,MEX,CCI_MEX,
1994-06-01,MEX,CCI_MEX,
1994-07-01,MEX,CCI_MEX,
1994-08-01,MEX,CCI_MEX,
1994-09-01,MEX,CCI_MEX,
1994-10-01,MEX,CCI_MEX,
1994-11-01,MEX,CCI_MEX,
1994-12-01,MEX,CCI_MEX,
1995-01-01,MEX,CCI_MEX,
1995-02-01,MEX,CCI_MEX,
1995-03-01,MEX,CCI_MEX,
1995-04-01,MEX,CCI_MEX,
1995-05-01,MEX,CCI_MEX,
1995-06-01,MEX,CCI_MEX,
1995-07-01,MEX,CCI_MEX,
1995-08-01,MEX,CCI_MEX,
1995-09-01,MEX,CCI_MEX,
1995-10-01,MEX,CCI_MEX,
1995-11-01,MEX,CCI_MEX,
1995-12-01,MEX,CCI_MEX,
1996-01-01,MEX,CCI_MEX,
1996-02-01,MEX,CCI_MEX,
1996-03-01,MEX,CCI_MEX,
1996-04-01,MEX,CCI_MEX,
1996-05-01,MEX,CCI_MEX,
1996-06-01,MEX,CCI_MEX,
1996-07-01,MEX,CCI_MEX,
1996-08-01,MEX,CCI_MEX,
1996-09-01,MEX,CCI_MEX,
1996-10-01,MEX,CCI_MEX,
1996-11-01,MEX,CCI_MEX,
1996-12-01,MEX,CCI_MEX,
1997-01-01,MEX,CCI_MEX,
1997-02-01,MEX,CCI_MEX,
1997-03-01,MEX,CCI_MEX,
1997-04-01,MEX,CCI_MEX,
1997-05-01,MEX,CCI_MEX,
1997-06-01,MEX,CCI_MEX,
1997-07-01,MEX,CCI_MEX,
1997-08-01,MEX,CCI_MEX,
1997-09-01,MEX,CCI_MEX,
1997-10-01,MEX,CCI_MEX,
1997-11-01,MEX,CCI_MEX,
1997-12-01,MEX,CCI_MEX,
1998-01-01,MEX,CCI_MEX,
1998-02-01,MEX,CCI_MEX,
1998-03-01,MEX,CCI_MEX,
1998-04-01,MEX,CCI_MEX,
1998-05-01,MEX,CCI_MEX,
1998-06-01,MEX,CCI_MEX,
1998-07-01,MEX,CCI_MEX,
1998-08-01,MEX,CCI_MEX,
1998-09-01,MEX,CCI_MEX,
1998-10-01,MEX,CCI_MEX,
1998-11-01,MEX,CCI_MEX,
1998-12-01,MEX,CCI_MEX,
1999-01-01,MEX,CCI_MEX,
1999-02-01,MEX,CCI_MEX,
1999-03-01,MEX,CCI_MEX,
1999-04-01,MEX,CCI_MEX,
1999-05-01,MEX,CCI_MEX,
1999-06-01,MEX,CCI_MEX,
1999-07-01,MEX,CCI_MEX,
1999-08-01,MEX,CCI_MEX,
1999-09-01,MEX,CCI_MEX,
1999-10-01,MEX,CCI_MEX,
1999-11-01,MEX,CCI_MEX,
1999-12-01,MEX,CCI_MEX,
2000-01-01,MEX,CCI_MEX,
2000-02-01,MEX,CCI_MEX,
2000-03-01,MEX,CCI_MEX,
2000-04-01,MEX,CCI_MEX,
2000-05-01,MEX,CCI_MEX,
2000-06-01,MEX,CCI_MEX,
2000-07-01,MEX,CCI_MEX,
2000-08-01,MEX,CCI_MEX,
2000-09-01,MEX,CCI_MEX,
2000-10-01,MEX,CCI_MEX,
2000-11-01,MEX,CCI_MEX,
2000-12-01,MEX,CCI_MEX,
2001-01-01,MEX,CCI_MEX,
2001-02-01,MEX,CCI_MEX,
2001-03-01,MEX,CCI_MEX,
2001-04-01,MEX,CCI_MEX,104.7466
2001-05-01,MEX,CCI_MEX,104.0665
2001-06-01,MEX,CCI_MEX,103.9679
2001-07-01,MEX,CCI_MEX,104.4164
2001-08-01,MEX,CCI_MEX,104.5311
2001-09-01,MEX,CCI_MEX,103.7566
2001-10-01,MEX,CCI_MEX,102.6991
2001-11-01,MEX,CCI_MEX,101.8248
2001-12-01,MEX,CCI_MEX,100.711
2002-01-01,MEX,CCI_MEX,99.30319
2002-02-01,MEX,CCI_MEX,98.96062
2002-03-01,MEX,CCI_MEX,99.36565
2002-04-01,MEX,CCI_MEX,99.97762
2002-05-01,MEX,CCI_MEX,100.5513
2002-06-01,MEX,CCI_MEX,100.9697
2002-07-01,MEX,CCI_MEX,101.3322
2002-08-01,MEX,CCI_MEX,101.6209
2002-09-01,MEX,CCI_MEX,101.7705
2002-10-01,MEX,CCI_MEX,101.9118
2002-11-01,MEX,CCI_MEX,102.0086
2002-12-01,MEX,CCI_MEX,101.5632
2003-01-01,MEX,CCI_MEX,100.6878
2003-02-01,MEX,CCI_MEX,99.82146
2003-03-01,MEX,CCI_MEX,99.34288
2003-04-01,MEX,CCI_MEX,99.71208
2003-05-01,MEX,CCI_MEX,100.1993
2003-06-01,MEX,CCI_MEX,100.5861
2003-07-01,MEX,CCI_MEX,100.7309
2003-08-01,MEX,CCI_MEX,100.6623
2003-09-01,MEX,CCI_MEX,100.4648
2003-10-01,MEX,CCI_MEX,100.3035
2003-11-01,MEX,CCI_MEX,100.045
2003-12-01,MEX,CCI_MEX,99.74935
2004-01-01,MEX,CCI_MEX,99.69376
2004-02-01,MEX,CCI_MEX,99.74971
2004-03-01,MEX,CCI_MEX,99.78799
2004-04-01,MEX,CCI_MEX,100.0135
2004-05-01,MEX,CCI_MEX,100.2348
2004-06-01,MEX,CCI_MEX,100.2292
2004-07-01,MEX,CCI_MEX,99.95425
2004-08-01,MEX,CCI_MEX,99.77866
2004-09-01,MEX,CCI_MEX,99.86094
2004-10-01,MEX,CCI_MEX,100.0337
2004-11-01,MEX,CCI_MEX,100.4256
2004-12-01,MEX,CCI_MEX,101.0347
2005-01-01,MEX,CCI_MEX,101.6828
2005-02-01,MEX,CCI_MEX,102.0687
2005-03-01,MEX,CCI_MEX,101.7478
2005-04-01,MEX,CCI_MEX,101.1326
2005-05-01,MEX,CCI_MEX,100.6435
2005-06-01,MEX,CCI_MEX,100.5277
2005-07-01,MEX,CCI_MEX,100.5532
2005-08-01,MEX,CCI_MEX,100.7039
2005-09-01,MEX,CCI_MEX,101.2625
2005-10-01,MEX,CCI_MEX,101.9302
2005-11-01,MEX,CCI_MEX,102.4602
2005-12-01,MEX,CCI_MEX,102.8419
2006-01-01,MEX,CCI_MEX,103.1437
2006-02-01,MEX,CCI_MEX,103.4217
2006-03-01,MEX,CCI_MEX,103.5949
2006-04-01,MEX,CCI_MEX,103.5744
2006-05-01,MEX,CCI_MEX,103.472
2006-06-01,MEX,CCI_MEX,103.4698
2006-07-01,MEX,CCI_MEX,103.601
2006-08-01,MEX,CCI_MEX,103.7123
2006-09-01,MEX,CCI_MEX,103.7997
2006-10-01,MEX,CCI_MEX,103.755
2006-11-01,MEX,CCI_MEX,103.4211
2006-12-01,MEX,CCI_MEX,102.9537
2007-01-01,MEX,CCI_MEX,102.4586
2007-02-01,MEX,CCI_MEX,102.2734
2007-03-01,MEX,CCI_MEX,102.3321
2007-04-01,MEX,CCI_MEX,102.4885
2007-05-01,MEX,CCI_MEX,102.5911
2007-06-01,MEX,CCI_MEX,102.5458
2007-07-01,MEX,CCI_MEX,102.4696
2007-08-01,MEX,CCI_MEX,102.3839
2007-09-01,MEX,CCI_MEX,102.1226
2007-10-01,MEX,CCI_MEX,101.8611
2007-11-01,MEX,CCI_MEX,101.7039
2007-12-01,MEX,CCI_MEX,101.6662
2008-01-01,MEX,CCI_MEX,101.5753
2008-02-01,MEX,CCI_MEX,101.3381
2008-03-01,MEX,CCI_MEX,100.8866
2008-04-01,MEX,CCI_MEX,100.1146
2008-05-01,MEX,CCI_MEX,99.23398
2008-06-01,MEX,CCI_MEX,98.37957
2008-07-01,MEX,CCI_MEX,97.72769
2008-08-01,MEX,CCI_MEX,97.35865
2008-09-01,MEX,CCI_MEX,97.01948
2008-10-01,MEX,CCI_MEX,96.67541
2008-11-01,MEX,CCI_MEX,96.43841
2008-12-01,MEX,CCI_MEX,96.03597
2009-01-01,MEX,CCI_MEX,95.63416
2009-02-01,MEX,CCI_MEX,95.3342
2009-03-01,MEX,CCI_MEX,95.24155
2009-04-01,MEX,CCI_MEX,95.36444
2009-05-01,MEX,CCI_MEX,95.45236
2009-06-01,MEX,CCI_MEX,95.73102
2009-07-01,MEX,CCI_MEX,95.96648
2009-08-01,MEX,CCI_MEX,95.7597
2009-09-01,MEX,CCI_MEX,95.49624
2009-10-01,MEX,CCI_MEX,95.30757
2009-11-01,MEX,CCI_MEX,95.33681
2009-12-01,MEX,CCI_MEX,95.45196
2010-01-01,MEX,CCI_MEX,95.67602
2010-02-01,MEX,CCI_MEX,95.86894
2010-03-01,MEX,CCI_MEX,96.08504
2010-04-01,MEX,CCI_MEX,96.39305
2010-05-01,MEX,CCI_MEX,96.80959
2010-06-01,MEX,CCI_MEX,97.17208
2010-07-01,MEX,CCI_MEX,97.42652
2010-08-01,MEX,CCI_MEX,97.77641
2010-09-01,MEX,CCI_MEX,98.23209
2010-10-01,MEX,CCI_MEX,98.54099
2010-11-01,MEX,CCI_MEX,98.65001
2010-12-01,MEX,CCI_MEX,98.68513
2011-01-01,MEX,CCI_MEX,98.75613
2011-02-01,MEX,CCI_MEX,98.83368
2011-03-01,MEX,CCI_MEX,98.71883
2011-04-01,MEX,CCI_MEX,98.52103
2011-05-01,MEX,CCI_MEX,98.54326
2011-06-01,MEX,CCI_MEX,98.77618
2011-07-01,MEX,CCI_MEX,98.94385
2011-08-01,MEX,CCI_MEX,98.88818
2011-09-01,MEX,CCI_MEX,98.76528
2011-10-01,MEX,CCI_MEX,98.70132
2011-11-01,MEX,CCI_MEX,98.65965
2011-12-01,MEX,CCI_MEX,98.72234
2012-01-01,MEX,CCI_MEX,99.08605
2012-02-01,MEX,CCI_MEX,99.43381
2012-03-01,MEX,CCI_MEX,99.67027
2012-04-01,MEX,CCI_MEX,99.91816
2012-05-01,MEX,CCI_MEX,99.97726
2012-06-01,MEX,CCI_MEX,99.95424
2012-07-01,MEX,CCI_MEX,100.0379
2012-08-01,MEX,CCI_MEX,100.0116
2012-09-01,MEX,CCI_MEX,99.88775
2012-10-01,MEX,CCI_MEX,100.0298
2012-11-01,MEX,CCI_MEX,100.2742
2012-12-01,MEX,CCI_MEX,100.6042
2013-01-01,MEX,CCI_MEX,100.7146
2013-02-01,MEX,CCI_MEX,100.4943
2013-03-01,MEX,CCI_MEX,100.1896
2013-04-01,MEX,CCI_MEX,99.88223
2013-05-01,MEX,CCI_MEX,99.61881
2013-06-01,MEX,CCI_MEX,99.50502
2013-07-01,MEX,CCI_MEX,99.73144
2013-08-01,MEX,CCI_MEX,99.79295
2013-09-01,MEX,CCI_MEX,99.42467
2013-10-01,MEX,CCI_MEX,98.84179
2013-11-01,MEX,CCI_MEX,98.17917
2013-12-01,MEX,CCI_MEX,97.5995
2014-01-01,MEX,CCI_MEX,97.21568
2014-02-01,MEX,CCI_MEX,97.39339
2014-03-01,MEX,CCI_MEX,97.80631
2014-04-01,MEX,CCI_MEX,98.10399
2014-05-01,MEX,CCI_MEX,98.17811
2014-06-01,MEX,CCI_MEX,98.08997
2014-07-01,MEX,CCI_MEX,98.01619
2014-08-01,MEX,CCI_MEX,98.1621
2014-09-01,MEX,CCI_MEX,98.44781
2014-10-01,MEX,CCI_MEX,98.65614
2014-11-01,MEX,CCI_MEX,98.81846
2014-12-01,MEX,CCI_MEX,98.80265
2015-01-01,MEX,CCI_MEX,98.76127
2015-02-01,MEX,CCI_MEX,98.82225
2015-03-01,MEX,CCI_MEX,98.84186
2015-04-01,MEX,CCI_MEX,98.68785
2015-05-01,MEX,CCI_MEX,98.58695
2015-06-01,MEX,CCI_MEX,98.55311
2015-07-01,MEX,CCI_MEX,98.36629
2015-08-01,MEX,CCI_MEX,98.23746
2015-09-01,MEX,CCI_MEX,98.28867
2015-10-01,MEX,CCI_MEX,98.45679
2015-11-01,MEX,CCI_MEX,98.57359
2015-12-01,MEX,CCI_MEX,98.55928
2016-01-01,MEX,CCI_MEX,98.46149
2016-02-01,MEX,CCI_MEX,98.24208
2016-03-01,MEX,CCI_MEX,98.02229
2016-04-01,MEX,CCI_MEX,97.90754
2016-05-01,MEX,CCI_MEX,97.91721
2016-06-01,MEX,CCI_MEX,97.81784
2016-07-01,MEX,CCI_MEX,97.35762
2016-08-01,MEX,CCI_MEX,96.87939
2016-09-01,MEX,CCI_MEX,96.5003
2016-10-01,MEX,CCI_MEX,96.22059
2016-11-01,MEX,CCI_MEX,95.72126
2016-12-01,MEX,CCI_MEX,94.83599
2017-01-01,MEX,CCI_MEX,93.74681
2017-02-01,MEX,CCI_MEX,94.08529
2017-03-01,MEX,CCI_MEX,95.09477
2017-04-01,MEX,CCI_MEX,95.99957
2017-05-01,MEX,CCI_MEX,96.58136
2017-06-01,MEX,CCI_MEX,96.92307
2017-07-01,MEX,CCI_MEX,97.22009
2017-08-01,MEX,CCI_MEX,97.46685
2017-09-01,MEX,CCI_MEX,97.607
2017-10-01,MEX,CCI_MEX,97.51481
2017-11-01,MEX,CCI_MEX,97.25111
2017-12-01,MEX,CCI_MEX,96.76552
2018-01-01,MEX,CCI_MEX,96.24482
2018-02-01,MEX,CCI_MEX,96.01934
2018-03-01,MEX,CCI_MEX,96.132
2018-04-01,MEX,CCI_MEX,96.64996
2018-05-01,MEX,CCI_MEX,97.56505
2018-06-01,MEX,CCI_MEX,98.99916
2018-07-01,MEX,CCI_MEX,100.8983
2018-08-01,MEX,CCI_MEX,101.876
2018-09-01,MEX,CCI_MEX,102.0479
2018-10-01,MEX,CCI_MEX,102.0349
2018-11-01,MEX,CCI_MEX,102.3158
2018-12-01,MEX,CCI_MEX,103.3324
2019-01-01,MEX,CCI_MEX,104.5344
2019-02-01,MEX,CCI_MEX,105.3857
2019-03-01,MEX,CCI_MEX,105.1816
2019-04-01,MEX,CCI_MEX,104.3679
2019-05-01,MEX,CCI_MEX,103.4801
2019-06-01,MEX,CCI_MEX,102.8896
2019-07-01,MEX,CCI_MEX,102.8007
2019-08-01,MEX,CCI_MEX,103.1493
2019-09-01,MEX,CCI_MEX,103.5128
2019-10-01,MEX,CCI_MEX,103.4256
2019-11-01,MEX,CCI_MEX,103.2628
2019-12-01,MEX,CCI_MEX,103.1183
2020-01-01,MEX,CCI_MEX,102.9148
2020-02-01,MEX,CCI_MEX,101.9721
2020-03-01,MEX,CCI_MEX,99.62402
2020-04-01,MEX,CCI_MEX,96.20538
2020-05-01,MEX,CCI_MEX,94.24935
2020-06-01,MEX,CCI_MEX,94.09119
2020-07-01,MEX,CCI_MEX,95.10391
2020-08-01,MEX,CCI_MEX,96.30285
2020-09-01,MEX,CCI_MEX,97.32633
2020-10-01,MEX,CCI_MEX,98.02132
2020-11-01,MEX,CCI_MEX,98.341
2020-12-01,MEX,CCI_MEX,98.69307
2021-01-01,MEX,CCI_MEX,99.10799
2021-02-01,MEX,CCI_MEX,99.67905
2021-03-01,MEX,CCI_MEX,100.5642
2021-04-01,MEX,CCI_MEX,101.4903
2021-05-01,MEX,CCI_MEX,102.2117
2021-06-01,MEX,CCI_MEX,102.7542
2021-07-01,MEX,CCI_MEX,102.9281
2021-08-01,MEX,CCI_MEX,102.8683
